id,created_at,player1,player2,winner,tournament_name,tournament_id,event_id,player1_score,player2_score,is_verified_table,elo_capped,game_id
1694,2026-03-01T14:05:25.977797+00:00,4,13,13,Tournament 01/03/2026,,,,,false,false,
1695,2026-03-01T14:05:26.308028+00:00,234,2,2,Tournament 01/03/2026,,,,,false,false,
1696,2026-03-01T14:05:26.601926+00:00,12,55,55,Tournament 01/03/2026,,,,,false,false,
1697,2026-03-01T14:05:26.931355+00:00,3,15,15,Tournament 01/03/2026,,,,,false,false,
1698,2026-03-01T14:05:27.267832+00:00,7,6,6,Tournament 01/03/2026,,,,,false,false,
1699,2026-03-01T14:05:27.540184+00:00,9,01,01,Tournament 01/03/2026,,,,,false,false,
1700,2026-03-01T14:05:27.871612+00:00,141,13,13,Tournament 01/03/2026,,,,,false,false,
1701,2026-03-01T14:05:28.249899+00:00,2,55,2,Tournament 01/03/2026,,,,,false,false,
1702,2026-03-01T14:05:28.561778+00:00,15,6,6,Tournament 01/03/2026,,,,,false,false,
1703,2026-03-01T14:05:28.841912+00:00,01,13,01,Tournament 01/03/2026,,,,,false,false,
1704,2026-03-01T14:05:29.132837+00:00,2,6,2,Tournament 01/03/2026,,,,,false,false,
1705,2026-03-01T14:05:29.439763+00:00,01,2,2,Tournament 01/03/2026,,,,,false,false,
1706,2026-03-01T14:05:29.815868+00:00,13,6,6,Tournament 01/03/2026,,,,,false,false,
1707,2026-03-01T14:06:46.164822+00:00,DON2,142341234,142341234,Tournament 01/03/2026,,,,,false,false,
1708,2026-03-01T14:06:46.495639+00:00,1,GEQRTWER,GEQRTWER,Tournament 01/03/2026,,,,,false,false,
1709,2026-03-01T14:06:46.79557+00:00,412351251235,3,412351251235,Tournament 01/03/2026,,,,,false,false,
1710,2026-03-01T14:06:47.175869+00:00,TGSTWERTW,TWERTEW,TGSTWERTW,Tournament 01/03/2026,,,,,false,false,
1711,2026-03-01T14:06:47.491975+00:00,TWERYWYR,6,TWERYWYR,Tournament 01/03/2026,,,,,false,false,
1712,2026-03-01T14:06:47.840361+00:00,421341,GR,421341,Tournament 01/03/2026,,,,,false,false,
1713,2026-03-01T14:06:48.137827+00:00,5,4,5,Tournament 01/03/2026,,,,,false,false,
1714,2026-03-01T14:06:48.517376+00:00,51341235,41234,51341235,Tournament 01/03/2026,,,,,false,false,
1715,2026-03-01T14:06:48.798391+00:00,142341234,GEQRTWER,142341234,Tournament 01/03/2026,,,,,false,false,
1716,2026-03-01T14:06:49.086246+00:00,412351251235,TGSTWERTW,412351251235,Tournament 01/03/2026,,,,,false,false,
1717,2026-03-01T14:06:49.384925+00:00,TWERYWYR,421341,TWERYWYR,Tournament 01/03/2026,,,,,false,false,
1718,2026-03-01T14:06:49.67841+00:00,5,51341235,5,Tournament 01/03/2026,,,,,false,false,
1719,2026-03-01T14:06:49.925487+00:00,142341234,412351251235,142341234,Tournament 01/03/2026,,,,,false,false,
1720,2026-03-01T14:06:50.183145+00:00,TWERYWYR,5,TWERYWYR,Tournament 01/03/2026,,,,,false,false,
1721,2026-03-01T14:06:50.493355+00:00,142341234,TWERYWYR,142341234,Tournament 01/03/2026,,,,,false,false,
1722,2026-03-01T14:06:50.855421+00:00,412351251235,5,412351251235,Tournament 01/03/2026,,,,,false,false,
1723,2026-03-01T14:20:22.818195+00:00,534214,FASDF,534214,Tournament 01/03/2026,,,,,false,false,
1724,2026-03-01T14:20:23.190159+00:00,4123421342134,RQEWRQW,4123421342134,Tournament 01/03/2026,,,,,false,false,
1725,2026-03-01T14:20:23.536347+00:00,4123412,WQR,4123412,Tournament 01/03/2026,,,,,false,false,
1726,2026-03-01T14:20:23.888851+00:00,23,421342134123,421342134123,Tournament 01/03/2026,,,,,false,false,
1727,2026-03-01T14:20:24.245285+00:00,52344532,FASDFA,FASDFA,Tournament 01/03/2026,,,,,false,false,
1728,2026-03-01T14:20:24.548092+00:00,5324512,234,234,Tournament 01/03/2026,,,,,false,false,
1729,2026-03-01T14:20:24.888637+00:00,FASDFAS,FAS,FASDFAS,Tournament 01/03/2026,,,,,false,false,
1730,2026-03-01T14:20:25.293539+00:00,42FSADFSA,4231324,42FSADFSA,Tournament 01/03/2026,,,,,false,false,
1731,2026-03-01T14:20:25.572849+00:00,534214,4123421342134,4123421342134,Tournament 01/03/2026,,,,,false,false,
1732,2026-03-01T14:20:25.845163+00:00,4123412,421342134123,421342134123,Tournament 01/03/2026,,,,,false,false,
1733,2026-03-01T14:20:26.142659+00:00,FASDFA,234,FASDFA,Tournament 01/03/2026,,,,,false,false,
1734,2026-03-01T14:20:26.424113+00:00,FASDFAS,42FSADFSA,FASDFAS,Tournament 01/03/2026,,,,,false,false,
1735,2026-03-01T14:20:26.695637+00:00,4123421342134,421342134123,4123421342134,Tournament 01/03/2026,,,,,false,false,
1736,2026-03-01T14:20:26.980337+00:00,FASDFA,FASDFAS,FASDFAS,Tournament 01/03/2026,,,,,false,false,
1737,2026-03-01T14:20:27.245999+00:00,4123421342134,FASDFAS,4123421342134,Tournament 01/03/2026,,,,,false,false,
1738,2026-03-01T14:20:27.520326+00:00,421342134123,FASDFA,421342134123,Tournament 01/03/2026,,,,,false,false,
1739,2026-03-01T14:21:03.813619+00:00,52344532,23,52344532,Tournament 01/03/2026,,,,,false,false,
1740,2026-03-01T14:21:04.212815+00:00,4123412,4231324,4123412,Tournament 01/03/2026,,,,,false,false,
1741,2026-03-01T14:21:04.569297+00:00,534214,42FSADFSA,534214,Tournament 01/03/2026,,,,,false,false,
1742,2026-03-01T14:21:04.928034+00:00,421342134123,WQR,421342134123,Tournament 01/03/2026,,,,,false,false,
1743,2026-03-01T14:21:05.308772+00:00,4123421342134,234,234,Tournament 01/03/2026,,,,,false,false,
1744,2026-03-01T14:21:05.668392+00:00,FAS,5324512,FAS,Tournament 01/03/2026,,,,,false,false,
1745,2026-03-01T14:21:06.025886+00:00,FASDF,52344532,FASDF,Tournament 01/03/2026,,,,,false,false,
1746,2026-03-01T14:21:06.368166+00:00,4123412,534214,4123412,Tournament 01/03/2026,,,,,false,false,
1747,2026-03-01T14:21:06.71426+00:00,421342134123,234,421342134123,Tournament 01/03/2026,,,,,false,false,
1748,2026-03-01T14:21:07.044801+00:00,FAS,FASDF,FAS,Tournament 01/03/2026,,,,,false,false,
1749,2026-03-01T14:21:07.352718+00:00,4123412,421342134123,421342134123,Tournament 01/03/2026,,,,,false,false,
1750,2026-03-01T14:21:07.644549+00:00,FAS,421342134123,421342134123,Tournament 01/03/2026,,,,,false,false,
1751,2026-03-01T14:21:07.921502+00:00,FASDF,4123412,FASDF,Tournament 01/03/2026,,,,,false,false,
1752,2026-03-01T14:42:01.006596+00:00,GDGSFGSDF,212,GDGSFGSDF,Tournament 01/03/2026,,,,,false,false,
1753,2026-03-01T14:42:01.331287+00:00,12,42342342,42342342,Tournament 01/03/2026,,,,,false,false,
1754,2026-03-01T14:42:01.713399+00:00,GFGDFGD,23132,GFGDFGD,Tournament 01/03/2026,,,,,false,false,
1755,2026-03-01T14:42:02.091399+00:00,GSDFFGSDF,SGFDFG,SGFDFG,Tournament 01/03/2026,,,,,false,false,
1756,2026-03-01T14:42:02.401591+00:00,GDGSFGSDF,42342342,GDGSFGSDF,Tournament 01/03/2026,,,,,false,false,
1757,2026-03-01T14:42:02.69331+00:00,GFGDFGD,SGFDFG,GFGDFGD,Tournament 01/03/2026,,,,,false,false,
1758,2026-03-01T14:42:02.970914+00:00,GDGSFGSDF,GFGDFGD,GFGDFGD,Tournament 01/03/2026,,,,,false,false,
1759,2026-03-01T14:42:03.267645+00:00,42342342,SGFDFG,42342342,Tournament 01/03/2026,,,,,false,false,
1760,2026-03-01T15:08:40.301971+00:00,MIKA,DON2,MIKA,Tournament 01/03/2026,4255dc1b-ada2-4b22-b4e4-194f290aad09,,,,false,false,
1761,2026-03-01T15:08:40.942671+00:00,FONKAH,MIGHTYMIRO,MIGHTYMIRO,Tournament 01/03/2026,4255dc1b-ada2-4b22-b4e4-194f290aad09,,,,false,false,
1762,2026-03-01T15:08:41.366777+00:00,MIKA,MIGHTYMIRO,MIKA,Tournament 01/03/2026,4255dc1b-ada2-4b22-b4e4-194f290aad09,,,,false,false,
1763,2026-03-01T15:08:41.70006+00:00,DON2,FONKAH,FONKAH,Tournament 01/03/2026,4255dc1b-ada2-4b22-b4e4-194f290aad09,,,,false,false,
1764,2026-03-01T15:15:38.063764+00:00,WINNER,PEGE,WINNER,Super cup testi,2505dd7d-617e-4f40-883f-1e644f6994bb,,,,false,false,
1765,2026-03-01T15:15:38.413135+00:00,MINNA DEMO,FONKAH,MINNA DEMO,Super cup testi,2505dd7d-617e-4f40-883f-1e644f6994bb,,,,false,false,
1766,2026-03-01T15:15:38.65436+00:00,WINNER,MINNA DEMO,MINNA DEMO,Super cup testi,2505dd7d-617e-4f40-883f-1e644f6994bb,,,,false,false,
1767,2026-03-01T15:15:38.939839+00:00,PEGE,FONKAH,FONKAH,Super cup testi,2505dd7d-617e-4f40-883f-1e644f6994bb,,,,false,false,
1768,2026-03-01T15:44:00.315845+00:00,WINNER,MINNA DEMO,WINNER,Tournament,1118edc8-6ce5-4ad9-a945-62e3f6bf0ccf,,,,false,false,
1769,2026-03-01T15:44:03.320498+00:00,VESA2,Jarno,VESA2,Tournament,1118edc8-6ce5-4ad9-a945-62e3f6bf0ccf,,,,false,false,
1770,2026-03-01T15:44:05.527329+00:00,Jarno,MINNA DEMO,MINNA DEMO,Tournament,1118edc8-6ce5-4ad9-a945-62e3f6bf0ccf,,,,false,false,
1771,2026-03-01T15:44:08.963286+00:00,VESA2,WINNER,WINNER,Tournament,1118edc8-6ce5-4ad9-a945-62e3f6bf0ccf,,,,false,false,
1772,2026-03-01T18:29:08.372645+00:00,JARNO,MARY,MARY,,,,1,3,false,false,
1773,2026-03-01T18:29:37.187626+00:00,MARY,DANNY,DANNY,Tournament 01/03/2026,2751dd3b-c57b-438d-8805-f031e0e0fcda,,,,false,false,
1774,2026-03-01T18:29:37.511201+00:00,JARNO,KRIS,JARNO,Tournament 01/03/2026,2751dd3b-c57b-438d-8805-f031e0e0fcda,,,,false,false,
1775,2026-03-01T18:29:37.835674+00:00,MINNA DEMO,DANNY,DANNY,Tournament 01/03/2026,2751dd3b-c57b-438d-8805-f031e0e0fcda,,,,false,false,
1776,2026-03-01T18:29:38.120344+00:00,JARNO,DANNY,DANNY,Tournament 01/03/2026,2751dd3b-c57b-438d-8805-f031e0e0fcda,,,,false,false,
1777,2026-03-01T18:29:38.42436+00:00,KRIS,MINNA DEMO,MINNA DEMO,Tournament 01/03/2026,2751dd3b-c57b-438d-8805-f031e0e0fcda,,,,false,false,
1778,2026-03-01T18:42:58.140421+00:00,VESA2,WINNER,WINNER,Tournament,d568ef75-6a09-46ac-bd27-53dc8dd8e269,,,,false,false,
1779,2026-03-01T18:43:00.565486+00:00,Jarno,MIGHTYMIRO,MIGHTYMIRO,Tournament,d568ef75-6a09-46ac-bd27-53dc8dd8e269,,,,false,false,
1780,2026-03-01T18:43:03.541352+00:00,Jarno,VESA2,Jarno,Tournament,d568ef75-6a09-46ac-bd27-53dc8dd8e269,,,,false,false,
1781,2026-03-01T18:43:06.286779+00:00,MIGHTYMIRO,WINNER,MIGHTYMIRO,Tournament,d568ef75-6a09-46ac-bd27-53dc8dd8e269,,,,false,false,
1782,2026-03-01T19:45:43.859143+00:00,JARNO,WINNER,WINNER,,,,0,3,false,false,
1783,2026-03-01T19:46:08.447755+00:00,F,FADS,FADS,Tournament 01/03/2026,2cc20cb8-1c09-4520-8748-af6d4ff12f6b,,,,false,false,
1784,2026-03-01T19:46:08.856557+00:00,FAS,FSDF,FSDF,Tournament 01/03/2026,2cc20cb8-1c09-4520-8748-af6d4ff12f6b,,,,false,false,
1785,2026-03-01T19:46:09.185415+00:00,FADS,FSDF,FSDF,Tournament 01/03/2026,2cc20cb8-1c09-4520-8748-af6d4ff12f6b,,,,false,false,
1786,2026-03-01T19:46:09.501521+00:00,F,FAS,FAS,Tournament 01/03/2026,2cc20cb8-1c09-4520-8748-af6d4ff12f6b,,,,false,false,
1787,2026-03-01T20:06:47.954628+00:00,JARNO,WINNER,JARNO,,,,3,0,false,false,
1788,2026-03-01T20:07:11.187119+00:00,JARNO,UNIQUE_TESTER_999,JARNO,Tournament 01/03/2026,097214dd-09be-4f99-8f6e-9781551fdc16,,,,false,false,
1789,2026-03-01T20:07:11.555125+00:00,VESA2,WINNER,VESA2,Tournament 01/03/2026,097214dd-09be-4f99-8f6e-9781551fdc16,,,,false,false,
1790,2026-03-01T20:07:11.869464+00:00,JARNO,VESA2,JARNO,Tournament 01/03/2026,097214dd-09be-4f99-8f6e-9781551fdc16,,,,false,false,
1791,2026-03-01T20:07:12.17716+00:00,UNIQUE_TESTER_999,WINNER,UNIQUE_TESTER_999,Tournament 01/03/2026,097214dd-09be-4f99-8f6e-9781551fdc16,,,,false,false,
1792,2026-03-01T20:23:53.979114+00:00,WIN,WINNER,WIN,Tournament 01/03/2026,,,,,false,false,
1793,2026-03-01T20:23:54.481312+00:00,FONKAH,MARY,MARY,Tournament 01/03/2026,,,,,false,false,
1794,2026-03-01T20:23:54.812617+00:00,WIN,MARY,MARY,Tournament 01/03/2026,,,,,false,false,
1795,2026-03-01T20:23:55.094337+00:00,WINNER,FONKAH,WINNER,Tournament 01/03/2026,,,,,false,false,
1796,2026-03-01T20:53:19.236399+00:00,JARNO,WIN,WIN,,,,0,3,false,false,
1797,2026-03-01T20:53:39.609972+00:00,FONKAH,LISA,FONKAH,Tournament 01/03/2026,a740f898-08a0-4427-aa02-25e795677804,,,,false,false,
1798,2026-03-01T20:53:39.974075+00:00,VESA2,WINNER,WINNER,Tournament 01/03/2026,a740f898-08a0-4427-aa02-25e795677804,,,,false,false,
1799,2026-03-01T20:53:40.277196+00:00,FONKAH,WINNER,WINNER,Tournament 01/03/2026,a740f898-08a0-4427-aa02-25e795677804,,,,false,false,
1800,2026-03-01T20:53:40.574731+00:00,LISA,VESA2,LISA,Tournament 01/03/2026,a740f898-08a0-4427-aa02-25e795677804,,,,false,false,
1801,2026-03-01T21:10:40.730058+00:00,FINKKA,UNIQUE_TESTER_999,UNIQUE_TESTER_999,,,,0,3,false,false,
1802,2026-03-02T03:23:24.553833+00:00,JARNO,MIGHTYMIRO,MIGHTYMIRO,,,,0,3,false,false,
1803,2026-03-02T03:25:03.145098+00:00,MINNA DEMO,FONKAH,FONKAH,,,,0,3,false,false,
1804,2026-03-02T04:06:17.138268+00:00,MIGHTYMIRO,FONKAH,MIGHTYMIRO,,,,3,2,false,false,
1805,2026-03-02T04:07:02.377988+00:00,MIGHTYMIRO,FONKAH,MIGHTYMIRO,,,,3,2,false,false,
1806,2026-03-02T04:07:59.311189+00:00,FONKAH,JARNO,FONKAH,Tournament 02/03/2026,0e0f6142-337a-438d-9c0f-1f3c8c966ba5,,,,false,false,
1807,2026-03-02T04:07:59.725888+00:00,MIGHTYMIRO,MINNA DEMO,MIGHTYMIRO,Tournament 02/03/2026,0e0f6142-337a-438d-9c0f-1f3c8c966ba5,,,,false,false,
1808,2026-03-02T04:08:00.166361+00:00,SUBBER,FONKAH,FONKAH,Tournament 02/03/2026,0e0f6142-337a-438d-9c0f-1f3c8c966ba5,,,,false,false,
1809,2026-03-02T04:08:00.529927+00:00,MIGHTYMIRO,FONKAH,MIGHTYMIRO,Tournament 02/03/2026,0e0f6142-337a-438d-9c0f-1f3c8c966ba5,,,,false,false,
1810,2026-03-02T04:08:00.893459+00:00,MINNA DEMO,SUBBER,MINNA DEMO,Tournament 02/03/2026,0e0f6142-337a-438d-9c0f-1f3c8c966ba5,,,,false,false,
1811,2026-03-02T04:08:27.501354+00:00,MIGHTYMIRO,JARNO,JARNO,Tournament 02/03/2026,3a9de9c9-f581-47f6-bd6c-e72763b6d771,,,,false,false,
1812,2026-03-02T04:08:27.864491+00:00,SUBBER,MINNA DEMO,MINNA DEMO,Tournament 02/03/2026,3a9de9c9-f581-47f6-bd6c-e72763b6d771,,,,false,false,
1813,2026-03-02T04:08:28.254773+00:00,FONKAH,JARNO,FONKAH,Tournament 02/03/2026,3a9de9c9-f581-47f6-bd6c-e72763b6d771,,,,false,false,
1814,2026-03-02T04:08:28.668782+00:00,MINNA DEMO,FONKAH,MINNA DEMO,Tournament 02/03/2026,3a9de9c9-f581-47f6-bd6c-e72763b6d771,,,,false,false,
1815,2026-03-02T04:08:29.039513+00:00,SUBBER,JARNO,JARNO,Tournament 02/03/2026,3a9de9c9-f581-47f6-bd6c-e72763b6d771,,,,false,false,
1816,2026-03-02T04:10:09.588161+00:00,JARNO,SUBBER,JARNO,Tournament 02/03/2026,c2414e48-42b7-43f9-9800-c9ca915e896a,,,,false,false,
1817,2026-03-02T04:10:09.976682+00:00,FONKAH,MINNA DEMO,MINNA DEMO,Tournament 02/03/2026,c2414e48-42b7-43f9-9800-c9ca915e896a,,,,false,false,
1818,2026-03-02T04:10:10.304098+00:00,MIGHTYMIRO,JARNO,MIGHTYMIRO,Tournament 02/03/2026,c2414e48-42b7-43f9-9800-c9ca915e896a,,,,false,false,
1819,2026-03-02T04:10:10.619712+00:00,MINNA DEMO,MIGHTYMIRO,MINNA DEMO,Tournament 02/03/2026,c2414e48-42b7-43f9-9800-c9ca915e896a,,,,false,false,
1820,2026-03-02T04:10:10.945497+00:00,FONKAH,JARNO,FONKAH,Tournament 02/03/2026,c2414e48-42b7-43f9-9800-c9ca915e896a,,,,false,false,
1821,2026-03-02T04:11:47.982639+00:00,FINKKA,JARNO,JARNO,Tournament 02/03/2026,,,,,false,false,
1822,2026-03-02T04:11:48.413703+00:00,ZÖPI,FONKAH,FONKAH,Tournament 02/03/2026,,,,,false,false,
1823,2026-03-02T04:11:48.75687+00:00,MIGHTYMIRO,MINNA DEMO,MINNA DEMO,Tournament 02/03/2026,,,,,false,false,
1824,2026-03-02T04:11:49.082653+00:00,SUBBER,JARNO,JARNO,Tournament 02/03/2026,,,,,false,false,
1825,2026-03-02T04:11:49.391878+00:00,FONKAH,MINNA DEMO,MINNA DEMO,Tournament 02/03/2026,,,,,false,false,
1826,2026-03-02T04:11:49.768683+00:00,JARNO,MINNA DEMO,MINNA DEMO,Tournament 02/03/2026,,,,,false,false,
1827,2026-03-02T04:11:50.182+00:00,SUBBER,FONKAH,FONKAH,Tournament 02/03/2026,,,,,false,false,
1828,2026-03-02T04:13:14.912356+00:00,ZÖPI,SUBBER,SUBBER,Tournament 02/03/2026,,,,,false,false,
1829,2026-03-02T04:13:15.27961+00:00,MIGHTYMIRO,JARNO,MIGHTYMIRO,Tournament 02/03/2026,,,,,false,false,
1830,2026-03-02T04:13:15.670431+00:00,FONKAH,MINNA DEMO,FONKAH,Tournament 02/03/2026,,,,,false,false,
1831,2026-03-02T04:13:15.995112+00:00,FINKKA,SUBBER,SUBBER,Tournament 02/03/2026,,,,,false,false,
1832,2026-03-02T04:13:16.322678+00:00,MIGHTYMIRO,FONKAH,FONKAH,Tournament 02/03/2026,,,,,false,false,
1833,2026-03-02T04:13:16.656654+00:00,SUBBER,FONKAH,FONKAH,Tournament 02/03/2026,,,,,false,false,
1834,2026-03-02T04:13:17.02845+00:00,FINKKA,MIGHTYMIRO,MIGHTYMIRO,Tournament 02/03/2026,,,,,false,false,
1835,2026-03-02T08:55:36.7839+00:00,JARNO,MIGHTYMIRO,MIGHTYMIRO,,,,1,1,false,false,
1836,2026-03-02T09:30:34.370342+00:00,JARNO,MIGHTYMIRO,MIGHTYMIRO,,,,0,3,false,false,
1837,2026-03-02T10:15:32.185818+00:00,MIGHTYMIRO,FONKAH,MIGHTYMIRO,,,,3,2,false,false,
1838,2026-03-02T12:50:27.127202+00:00,MIGHTYMIRO,JARNO,JARNO,,,,1,3,false,false,
1839,2026-03-02T12:52:23.346715+00:00,MIGHTYMIRO,JARNO,MIGHTYMIRO,,,,3,0,false,false,
1840,2026-03-02T13:02:55.163391+00:00,MIGHTYMIRO,JARNO,JARNO,,,,2,3,false,false,
1841,2026-03-02T13:03:33.44768+00:00,MIGHTYMIRO,JARNO,JARNO,,,,2,3,false,false,
1842,2026-03-02T13:04:08.956142+00:00,MIGHTYMIRO,JARNO,JARNO,,,,2,3,false,false,
1843,2026-03-02T13:04:45.121529+00:00,MIGHTYMIRO,JARNO,JARNO,,,,2,3,false,false,
1844,2026-03-02T17:23:55.908847+00:00,JARNO,WINNER,WINNER,,,,0,3,false,false,
1845,2026-03-02T17:39:37.869172+00:00,SUBBER,KRIS,KRIS,,,,0,3,false,false,
1846,2026-03-02T19:17:26.588719+00:00,WINNER,SUBBER,SUBBER,,,,2,3,false,false,
1847,2026-03-03T10:15:06.243966+00:00,JARNO,MIGHTYMIRO,MIGHTYMIRO,,,,0,3,false,false,
1848,2026-03-03T10:39:04.181524+00:00,MIKKO,SUBBER,SUBBER,,,,1,3,false,false,
1849,2026-03-03T18:57:48.557037+00:00,MINNA DEMO,FINKKA,FINKKA,,,,1,3,false,false,
1850,2026-03-03T20:15:46.753916+00:00,JARNO,PERTTU,JARNO,,,,3,1,false,false,
1851,2026-03-03T20:18:47.530623+00:00,JARNO,PERTTU,JARNO,,,,3,0,false,false,
1852,2026-03-03T20:27:54.006668+00:00,JARNO,WINNER,WINNER,,,,0,3,false,false,
1853,2026-03-04T03:43:58.195712+00:00,JARNO,MIGHTYMIRO,MIGHTYMIRO,,,,1,3,false,false,
1854,2026-03-04T08:50:46.400675+00:00,JARNO,MIGHTYMIRO,MIGHTYMIRO,,,,1,3,false,false,
1855,2026-03-04T09:12:57.899855+00:00,JARNO,MIGHTYMIRO,MIGHTYMIRO,,,,0,3,false,false,
1856,2026-03-04T09:14:21.879219+00:00,MIGHTYMIRO,JARNO,MIGHTYMIRO,,,,3,0,false,false,
1857,2026-03-04T09:15:13.909315+00:00,J,MIGHTYMIRO,MIGHTYMIRO,,,,0,3,false,false,
1858,2026-03-04T09:18:28.352791+00:00,MIGHTYMIRO,MINNA DEMO,MIGHTYMIRO,,,,3,1,false,false,
1859,2026-03-04T09:19:01.190005+00:00,MIGHTYMIRO,MINNA DEMO,MIGHTYMIRO,,,,3,0,false,false,
1860,2026-03-04T09:26:14.80232+00:00,MIGHTYMIRO,JARNO,MIGHTYMIRO,,,,3,0,false,false,
1861,2026-03-04T12:00:15.414139+00:00,JARNO,MINNA DEMO,MINNA DEMO,,,,0,3,false,false,
1862,2026-03-04T12:00:57.844661+00:00,JARNO,SUBBER,JARNO,pekan turnaus,6c43f0d5-ebc0-4f3b-bf4a-f87630e714ff,,,,false,false,
1863,2026-03-04T12:00:58.344497+00:00,MINNA DEMO,MARY,MINNA DEMO,pekan turnaus,6c43f0d5-ebc0-4f3b-bf4a-f87630e714ff,,,,false,false,
1864,2026-03-04T12:00:58.699627+00:00,JARNO,MINNA DEMO,MINNA DEMO,pekan turnaus,6c43f0d5-ebc0-4f3b-bf4a-f87630e714ff,,,,false,false,
1865,2026-03-04T12:00:59.154527+00:00,SUBBER,MARY,SUBBER,pekan turnaus,6c43f0d5-ebc0-4f3b-bf4a-f87630e714ff,,,,false,false,
1866,2026-03-04T20:49:41.625254+00:00,Danny,DON,Danny,Tournament,7d726bd4-9710-4c94-90b5-9ed58f7e201f,,,,false,false,
1867,2026-03-04T21:15:37.631492+00:00,JARNO,DANNY,DANNY,,,,1,3,false,false,
1868,2026-03-05T08:19:07.570348+00:00,JANNE,JARNO,JARNO,,,,1,3,false,false,
1869,2026-03-05T18:27:24.400843+00:00,JARNO,MARY,JARNO,,,,3,2,false,false,
1870,2026-03-05T18:28:16.47321+00:00,JARNO,MARY,JARNO,,,,3,0,false,false,
1871,2026-03-05T18:28:24.958779+00:00,JARNO,MARY,MARY,,,,0,3,false,false,
1872,2026-03-05T18:30:08.448179+00:00,DANNY,FONKAH,DANNY,Tournament 05/03/2026,7a2e60d0-ec8b-4c78-8f36-6357d5925159,,,,false,false,
1873,2026-03-05T18:30:08.893792+00:00,WIN,TEST_ORGANIZER,TEST_ORGANIZER,Tournament 05/03/2026,7a2e60d0-ec8b-4c78-8f36-6357d5925159,,,,false,false,
1874,2026-03-05T18:30:09.202862+00:00,DANNY,TEST_ORGANIZER,DANNY,Tournament 05/03/2026,7a2e60d0-ec8b-4c78-8f36-6357d5925159,,,,false,false,
1875,2026-03-05T18:30:09.596969+00:00,FONKAH,WIN,FONKAH,Tournament 05/03/2026,7a2e60d0-ec8b-4c78-8f36-6357d5925159,,,,false,false,
1876,2026-03-05T18:31:18.018155+00:00,FONKAH,TEST_ORGANIZER,FONKAH,Tournament 05/03/2026,7bae3be7-a5dc-42db-84b1-a93ca4ad501d,,,,false,false,
1877,2026-03-05T18:31:18.346626+00:00,DANNY,WIN,WIN,Tournament 05/03/2026,7bae3be7-a5dc-42db-84b1-a93ca4ad501d,,,,false,false,
1878,2026-03-05T18:31:18.735541+00:00,FONKAH,WIN,FONKAH,Tournament 05/03/2026,7bae3be7-a5dc-42db-84b1-a93ca4ad501d,,,,false,false,
1879,2026-03-05T18:31:19.065442+00:00,TEST_ORGANIZER,DANNY,TEST_ORGANIZER,Tournament 05/03/2026,7bae3be7-a5dc-42db-84b1-a93ca4ad501d,,,,false,false,
1880,2026-03-05T18:58:19.882374+00:00,DON,FONKAH,FONKAH,,,,1,3,false,false,
1881,2026-03-05T19:30:50.301911+00:00,G1,G2,G1,,,,3,1,false,false,
1882,2026-03-05T21:28:40.736869+00:00,JARNO,MIGHTYMIRO,MIGHTYMIRO,,,,0,3,false,false,
1883,2026-03-06T05:45:02.106888+00:00,JARNO,MIGHTYMIRO,MIGHTYMIRO,,,,2,3,false,false,
1884,2026-03-06T06:42:52.929088+00:00,MIGHTYMIRO,JARNO,JARNO,,,,0,0,false,false,
1885,2026-03-06T06:44:26.535826+00:00,MIGHTYMIRO,JARNO,JARNO,,,,1,3,false,false,
1886,2026-03-06T06:45:46.119581+00:00,MIGHTYMIRO,JARNO,JARNO,,,,0,3,false,false,
1887,2026-03-06T06:49:10.897617+00:00,MIGHTYMIRO,JARNO,JARNO,,,,0,3,false,false,
1888,2026-03-06T06:50:23.237775+00:00,MIGHTYMIRO,JARNO,JARNO,,,,0,3,false,false,
1889,2026-03-06T07:04:13.994261+00:00,MIGHTYMIRO,JARNO,JARNO,,,,0,3,false,false,
1890,2026-03-06T07:18:45.491215+00:00,JARNO,MIGHTYMIRO,MIGHTYMIRO,,,,1,3,false,false,
1891,2026-03-06T07:34:18.119223+00:00,MIGHTYMIRO,JARNO,MIGHTYMIRO,,,,3,2,false,false,
1892,2026-03-06T07:35:34.822783+00:00,MIGHTYMIRO,JARNO,MIGHTYMIRO,,,,3,2,false,false,
1893,2026-03-06T07:37:23.353279+00:00,MIGHTYMIRO,JARNO,JARNO,,,,2,3,false,false,
1894,2026-03-06T07:49:01.297677+00:00,MIGHTYMIRO,JARNO,JARNO,,,,1,3,false,false,
1895,2026-03-06T07:56:46.897812+00:00,MINNA DEMO,FONKAH,MINNA DEMO,Tournament,8a9abe32-eee9-4e83-ab87-726f1ff14a1a,,,,false,false,
1896,2026-03-06T07:58:17.190625+00:00,MIGHTYMIRO,Jarno,MIGHTYMIRO,Tournament,8a9abe32-eee9-4e83-ab87-726f1ff14a1a,,,,false,false,
1897,2026-03-06T07:58:35.425+00:00,Jarno,FONKAH,FONKAH,Tournament,8a9abe32-eee9-4e83-ab87-726f1ff14a1a,,,,false,false,
1898,2026-03-06T07:58:38.591454+00:00,MIGHTYMIRO,MINNA DEMO,MIGHTYMIRO,Tournament,8a9abe32-eee9-4e83-ab87-726f1ff14a1a,,,,false,false,
1899,2026-03-06T09:13:20.454876+00:00,JARNO,MIGHTYMIRO,MIGHTYMIRO,,,,1,3,false,false,
